"""名人堂（还要招2人）""",6967,"""古守家今天的饭""",2,28,10,155,155
"""妄想症（养老招人）""",23311,"""鹿畔""",1,29,9,162,162
"""护天的圣枪""",15365,"""爺""",2,24,9,149,149
"""圣骑士四团（Vvn）""",18689,"""皮卡皮卡皮""",2,26,9,186,186
"""久辞""",6894,"""菌菌""",2,28,10,152,152
"""梅兰竹菊收人收副会""",4840,"""屑魔女""",1,30,12,175,175
"""星月颜桃""",28582,"""星风""",3,22,2,245,245
"""Naruto""",4904,"""Hinata""",2,27,9,187,187
"""摇曳的理想乡""",9435,"""水中肥鸭""",1,29,9,159,159
"""夏天的味道""",2134,"""夜雨""",2,27,9,188,188
"""angel""",2862,"""波动你心""",2,29,9,197,197
"""神魂灵域""",4274,"""我很乖巧的呢""",1,28,9,166,166
"""咸鱼佣兵团""",6124,"""龙宫院圣哉""",2,29,13,180,180
"""兰德索尔图书馆""",11479,"""好好先生""",1,30,9,165,165
"""QAQ夜行灯明""",43136,"""咸鱼肝i""",2,30,2,92,92
"""屋后的小池塘""",35597,"""呱呱02""",2,29,1,274,274
"""大大牢饭""",43144,"""雪蓝星pjcc挖不动""",1,27,10,282,282
"""龙骑兵团征兵""",3759,"""衣黑行会收人（简介）""",2,29,10,89,89
